,Unnamed: 0,params.rnd,Model,Subject System,params.exp_id,params.train_size,Relative Train Size,Pooling,params.experiment-type,Metric,Value
117507,6988,11,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,batik,uncertainty-learning-2024-05-30_17-49-03-full-run,15,1.5,no,multitask,pMAPE,15.550142302963444
117508,6993,23,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,dconvert,uncertainty-learning-2024-05-30_17-49-03-full-run,8,0.5,no,multitask,pMAPE,11.000145208852537
117509,6995,12,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,batik,uncertainty-learning-2024-05-30_17-49-03-full-run,30,3,no,multitask,pMAPE,17.382589895714048
117510,6997,3,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,H2,uncertainty-learning-2024-05-30_17-49-03-full-run,2,0.125,complete,multitask,pMAPE,15.88044504029095
117511,7004,26,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,batik,uncertainty-learning-2024-05-30_17-49-03-full-run,2,0.25,no,multitask,pMAPE,30.62637426367373
117512,7006,29,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,x265,uncertainty-learning-2024-05-30_17-49-03-full-run,2,0.125,no,multitask,pMAPE,147.39861575886465
117513,7008,12,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,VP9,uncertainty-learning-2024-05-30_17-49-03-full-run,48,3,complete,multitask,pMAPE,33.60352068734574
117514,7011,25,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,H2,uncertainty-learning-2024-05-30_17-49-03-full-run,8,0.5,no,multitask,pMAPE,12.974159851082703
117515,7014,19,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,x265,uncertainty-learning-2024-05-30_17-49-03-full-run,12,0.75,complete,multitask,pMAPE,57.33709496610289
117516,7016,0,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,jump3r,uncertainty-learning-2024-05-30_17-49-03-full-run,9,0.5,no,multitask,pMAPE,69.91153474677047
117517,7019,1,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,jump3r,uncertainty-learning-2024-05-30_17-49-03-full-run,4,0.25,no,multitask,pMAPE,51.457978606466014
117518,7021,12,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,xz,uncertainty-learning-2024-05-30_17-49-03-full-run,93,3,complete,multitask,pMAPE,76.56082448393133
117519,7028,4,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,H2,uncertainty-learning-2024-05-30_17-49-03-full-run,2,0.125,no,multitask,pMAPE,15.954385301270088
117520,7035,11,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,lrzip,uncertainty-learning-2024-05-30_17-49-03-full-run,8,0.75,no,multitask,pMAPE,156.64322943038886
117521,7036,4,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,z3,uncertainty-learning-2024-05-30_17-49-03-full-run,39,3,complete,multitask,pMAPE,202.73337483985068
117522,7040,29,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,H2,uncertainty-learning-2024-05-30_17-49-03-full-run,48,3,no,multitask,pMAPE,9.081548115378302
117523,7047,23,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,batik,uncertainty-learning-2024-05-30_17-49-03-full-run,20,2,complete,multitask,pMAPE,19.214984597588558
117524,7053,20,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,lrzip,uncertainty-learning-2024-05-30_17-49-03-full-run,2,0.25,complete,multitask,pMAPE,224.5424820483806
117525,7057,20,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,batik,uncertainty-learning-2024-05-30_17-49-03-full-run,10,1,complete,multitask,pMAPE,15.92651044300827
117526,7058,22,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,x265,uncertainty-learning-2024-05-30_17-49-03-full-run,48,3,no,multitask,pMAPE,54.14390381086446
117527,7060,14,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,x264,uncertainty-learning-2024-05-30_17-49-03-full-run,3,0.125,no,multitask,pMAPE,286.8735884672955
117528,7062,17,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,xz,uncertainty-learning-2024-05-30_17-49-03-full-run,93,3,complete,multitask,pMAPE,87.90880865078175
117529,7064,11,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,z3,uncertainty-learning-2024-05-30_17-49-03-full-run,3,0.25,no,multitask,pMAPE,550.1525106530592
117530,7065,23,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,lrzip,uncertainty-learning-2024-05-30_17-49-03-full-run,2,0.25,complete,multitask,pMAPE,130.75925047129553
117531,7066,14,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,dconvert,uncertainty-learning-2024-05-30_17-49-03-full-run,12,0.75,complete,multitask,pMAPE,8.600416767979134
117532,7070,2,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,batik,uncertainty-learning-2024-05-30_17-49-03-full-run,10,1,no,multitask,pMAPE,27.651632897225724
117533,7074,1,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,z3,uncertainty-learning-2024-05-30_17-49-03-full-run,19,1.5,no,multitask,pMAPE,259.1847112471361
117534,7077,10,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,x265,uncertainty-learning-2024-05-30_17-49-03-full-run,32,2,no,multitask,pMAPE,62.09908178082871
117535,7078,0,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,x265,uncertainty-learning-2024-05-30_17-49-03-full-run,48,3,no,multitask,pMAPE,55.03998184696521
117536,7082,4,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,batik,uncertainty-learning-2024-05-30_17-49-03-full-run,7,0.75,complete,multitask,pMAPE,22.027744540912607
117537,7083,28,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,dconvert,uncertainty-learning-2024-05-30_17-49-03-full-run,4,0.25,no,multitask,pMAPE,13.99712684911688
117538,7086,11,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,x264,uncertainty-learning-2024-05-30_17-49-03-full-run,39,1.5,complete,multitask,pMAPE,60.6122125980062
117539,7097,16,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,VP9,uncertainty-learning-2024-05-30_17-49-03-full-run,12,0.75,no,multitask,pMAPE,166.00011821940709
117540,7101,3,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,x265,uncertainty-learning-2024-05-30_17-49-03-full-run,48,3,no,multitask,pMAPE,54.305324762468665
117541,7103,16,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,x265,uncertainty-learning-2024-05-30_17-49-03-full-run,4,0.25,no,multitask,pMAPE,132.01526621691647
117542,7106,4,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,lrzip,uncertainty-learning-2024-05-30_17-49-03-full-run,8,0.75,no,multitask,pMAPE,289.2655550454917
117543,7110,14,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,z3,uncertainty-learning-2024-05-30_17-49-03-full-run,3,0.25,no,multitask,pMAPE,512.7776819668471
117544,7118,12,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,x264,uncertainty-learning-2024-05-30_17-49-03-full-run,39,1.5,complete,multitask,pMAPE,66.52482723851509
117545,7131,11,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,xz,uncertainty-learning-2024-05-30_17-49-03-full-run,62,2,no,multitask,pMAPE,84.72497635063239
117546,7132,24,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,batik,uncertainty-learning-2024-05-30_17-49-03-full-run,30,3,complete,multitask,pMAPE,15.756561870469268
117547,7139,15,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,H2,uncertainty-learning-2024-05-30_17-49-03-full-run,24,1.5,complete,multitask,pMAPE,11.316962825850371
117548,7146,5,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,batik,uncertainty-learning-2024-05-30_17-49-03-full-run,1,0.125,no,multitask,pMAPE,31.18436620088896
117549,7152,18,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,dconvert,uncertainty-learning-2024-05-30_17-49-03-full-run,24,1.5,no,multitask,pMAPE,10.026518948619056
117550,7154,6,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,xz,uncertainty-learning-2024-05-30_17-49-03-full-run,62,2,complete,multitask,pMAPE,88.26568450282022
117551,7159,4,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,lrzip,uncertainty-learning-2024-05-30_17-49-03-full-run,22,2,complete,multitask,pMAPE,206.89061441843896
117552,7170,18,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,z3,uncertainty-learning-2024-05-30_17-49-03-full-run,6,0.5,complete,multitask,pMAPE,336.2029310821122
117553,7172,0,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,dconvert,uncertainty-learning-2024-05-30_17-49-03-full-run,32,2,no,multitask,pMAPE,6.93610002974069
117554,7173,14,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,z3,uncertainty-learning-2024-05-30_17-49-03-full-run,13,1,complete,multitask,pMAPE,420.21901471654974
117555,7174,29,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,VP9,uncertainty-learning-2024-05-30_17-49-03-full-run,48,3,no,multitask,pMAPE,55.87189239653389
117556,7176,22,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,xz,uncertainty-learning-2024-05-30_17-49-03-full-run,46,1.5,no,multitask,pMAPE,95.84379910172277
117557,7179,10,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,H2,uncertainty-learning-2024-05-30_17-49-03-full-run,16,1,no,multitask,pMAPE,12.04461018770058
117558,7185,4,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,x265,uncertainty-learning-2024-05-30_17-49-03-full-run,16,1,complete,multitask,pMAPE,54.50701885447869
117559,7190,13,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,xz,uncertainty-learning-2024-05-30_17-49-03-full-run,7,0.25,no,multitask,pMAPE,90.05935118125151
117560,7192,1,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,dconvert,uncertainty-learning-2024-05-30_17-49-03-full-run,24,1.5,complete,multitask,pMAPE,8.295195058108117
117561,7193,7,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,x264,uncertainty-learning-2024-05-30_17-49-03-full-run,3,0.125,no,multitask,pMAPE,191.8152464074997
117562,7194,8,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,x264,uncertainty-learning-2024-05-30_17-49-03-full-run,78,3,no,multitask,pMAPE,74.07327039916944
117563,7195,13,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,VP9,uncertainty-learning-2024-05-30_17-49-03-full-run,2,0.125,no,multitask,pMAPE,234.4125308278888
117564,7196,0,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,jump3r,uncertainty-learning-2024-05-30_17-49-03-full-run,9,0.5,complete,multitask,pMAPE,35.75493596117774
117565,7204,21,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,batik,uncertainty-learning-2024-05-30_17-49-03-full-run,15,1.5,no,multitask,pMAPE,12.282940923506311
117566,7206,1,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,z3,uncertainty-learning-2024-05-30_17-49-03-full-run,26,2,no,multitask,pMAPE,221.0292363355657
117567,7217,14,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,jump3r,uncertainty-learning-2024-05-30_17-49-03-full-run,57,3,no,multitask,pMAPE,21.17545596139149
117568,7223,23,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,H2,uncertainty-learning-2024-05-30_17-49-03-full-run,8,0.5,no,multitask,pMAPE,14.027733869814444
117569,7224,7,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,xz,uncertainty-learning-2024-05-30_17-49-03-full-run,15,0.5,complete,multitask,pMAPE,88.23488009710778
117570,7226,13,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,H2,uncertainty-learning-2024-05-30_17-49-03-full-run,12,0.75,no,multitask,pMAPE,12.04505259227334
117571,7228,6,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,dconvert,uncertainty-learning-2024-05-30_17-49-03-full-run,8,0.5,complete,multitask,pMAPE,9.59499995454708
117572,7230,4,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,H2,uncertainty-learning-2024-05-30_17-49-03-full-run,48,3,complete,multitask,pMAPE,10.792766048061075
117573,7232,28,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,z3,uncertainty-learning-2024-05-30_17-49-03-full-run,13,1,no,multitask,pMAPE,347.95431445948174
117574,7233,17,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,VP9,uncertainty-learning-2024-05-30_17-49-03-full-run,12,0.75,complete,multitask,pMAPE,45.47123156859754
117575,7236,8,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,x265,uncertainty-learning-2024-05-30_17-49-03-full-run,12,0.75,complete,multitask,pMAPE,65.37828247294777
117576,7237,27,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,x265,uncertainty-learning-2024-05-30_17-49-03-full-run,16,1,no,multitask,pMAPE,86.63830827810732
117577,7241,2,$\hat{\Pi}^\mathit{cp}_\mathit{Lasso}$,batik,uncertainty-learning-2024-05-30_17-49-03-full-run,2,0.25,complete,multitask,pMAPE,30.63554011162059
117578,7252,29,$\hat{\Pi}^\mathit{np}_\mathit{Lasso}$,x264,uncertainty-learning-2024-05-30_17-49-03-full-run,52,2,no,multitask,pMAPE,74.11162551863988
